client_order_id,instrument_id,side,order_type,time_in_force,quantity,filled_qty,leaves_qty,status,initialized_ns,terminal_ns
O-20210508-000000-001-140724411335728-65,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620432000000000000,1620432060000000000
O-20210509-000000-001-140724411335728-66,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620518400000000000,1620518460000000000
O-20210510-000000-001-140724411335728-67,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620604800000000000,1620604860000000000
O-20210511-000000-001-140724411335728-68,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620691200000000000,1620691260000000000
O-20210512-000000-001-140724411335728-69,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1620777600000000000,1620777660000000000
O-20210604-000000-001-140724411335728-70,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1622764800000000000,1622764860000000000
O-20210610-000000-001-140724411335728-71,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623283200000000000,1623283260000000000
O-20210611-000000-001-140724411335728-72,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623369600000000000,1623369660000000000
O-20210612-000000-001-140724411335728-73,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623456000000000000,1623456060000000000
O-20210614-000000-001-140724411335728-74,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623628800000000000,1623628860000000000
O-20210615-000000-001-140724411335728-75,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623715200000000000,1623715260000000000
O-20210616-000000-001-140724411335728-76,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623801600000000000,1623801660000000000
O-20210617-000000-001-140724411335728-77,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623888000000000000,1623888060000000000
O-20210618-000000-001-140724411335728-78,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1623974400000000000,1623974460000000000
O-20210630-000000-001-140724411335728-79,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1625011200000000000,1625011260000000000
O-20210705-000000-001-140724411335728-80,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1625443200000000000,1625443260000000000
O-20210712-000000-001-140724411335728-81,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1626048000000000000,1626048060000000000
O-20210724-000000-001-140724411335728-82,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627084800000000000,1627084860000000000
O-20210725-000000-001-140724411335728-83,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627171200000000000,1627171260000000000
O-20210726-000000-001-140724411335728-84,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627257600000000000,1627257660000000000
O-20210727-000000-001-140724411335728-85,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627344000000000000,1627344060000000000
O-20210728-000000-001-140724411335728-86,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627430400000000000,1627430460000000000
O-20210729-000000-001-140724411335728-87,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627516800000000000,1627516860000000000
O-20210730-000000-001-140724411335728-88,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627603200000000000,1627603260000000000
O-20210731-000000-001-140724411335728-89,BTCUSDT.BINANCE,BUY,MARKET,GTC,0.10000,0.00000,0.10000,REJECTED,1627689600000000000,1627689660000000000
